0,"(552, 0)"
1,"(553, 0)"
2,"(23, 0)"
3,"(1, 0)"
4,"(24, 0)"
5,"(25, 0)"
6,"(553, 1)"
7,"(554, 1)"
8,"(2, 1)"
9,"(25, 1)"
10,"(26, 1)"
11,"(554, 2)"
12,"(555, 2)"
13,"(3, 2)"
14,"(26, 2)"
15,"(27, 2)"
16,"(555, 3)"
17,"(556, 3)"
18,"(4, 3)"
19,"(27, 3)"
20,"(28, 3)"
21,"(556, 4)"
22,"(557, 4)"
23,"(5, 4)"
24,"(28, 4)"
25,"(29, 4)"
26,"(557, 5)"
27,"(558, 5)"
28,"(6, 5)"
29,"(29, 5)"
30,"(30, 5)"
31,"(558, 6)"
32,"(559, 6)"
33,"(7, 6)"
34,"(30, 6)"
35,"(31, 6)"
36,"(559, 7)"
37,"(560, 7)"
38,"(8, 7)"
39,"(31, 7)"
40,"(32, 7)"
41,"(560, 8)"
42,"(561, 8)"
43,"(9, 8)"
44,"(32, 8)"
45,"(33, 8)"
46,"(561, 9)"
47,"(562, 9)"
48,"(10, 9)"
49,"(33, 9)"
50,"(34, 9)"
51,"(562, 10)"
52,"(563, 10)"
53,"(11, 10)"
54,"(34, 10)"
55,"(35, 10)"
56,"(563, 11)"
57,"(564, 11)"
58,"(12, 11)"
59,"(35, 11)"
60,"(36, 11)"
61,"(564, 12)"
62,"(565, 12)"
63,"(13, 12)"
64,"(36, 12)"
65,"(37, 12)"
66,"(565, 13)"
67,"(566, 13)"
68,"(14, 13)"
69,"(37, 13)"
70,"(38, 13)"
71,"(566, 14)"
72,"(567, 14)"
73,"(15, 14)"
74,"(38, 14)"
75,"(39, 14)"
76,"(567, 15)"
77,"(568, 15)"
78,"(16, 15)"
79,"(39, 15)"
80,"(40, 15)"
81,"(568, 16)"
82,"(569, 16)"
83,"(17, 16)"
84,"(40, 16)"
85,"(41, 16)"
86,"(569, 17)"
87,"(570, 17)"
88,"(18, 17)"
89,"(41, 17)"
90,"(42, 17)"
91,"(570, 18)"
92,"(571, 18)"
93,"(19, 18)"
94,"(42, 18)"
95,"(43, 18)"
96,"(571, 19)"
97,"(572, 19)"
98,"(20, 19)"
99,"(43, 19)"
100,"(44, 19)"
101,"(572, 20)"
102,"(573, 20)"
103,"(21, 20)"
104,"(44, 20)"
105,"(45, 20)"
106,"(573, 21)"
107,"(574, 21)"
108,"(22, 21)"
109,"(45, 21)"
110,"(46, 21)"
111,"(574, 22)"
112,"(575, 22)"
113,"(23, 22)"
114,"(46, 22)"
115,"(47, 22)"
116,"(575, 23)"
117,"(552, 23)"
118,"(47, 23)"
119,"(24, 23)"
120,"(47, 24)"
121,"(25, 24)"
122,"(71, 24)"
123,"(48, 24)"
124,"(26, 25)"
125,"(48, 25)"
126,"(49, 25)"
127,"(27, 26)"
128,"(49, 26)"
129,"(50, 26)"
130,"(28, 27)"
131,"(50, 27)"
132,"(51, 27)"
133,"(29, 28)"
134,"(51, 28)"
135,"(52, 28)"
136,"(30, 29)"
137,"(52, 29)"
138,"(53, 29)"
139,"(31, 30)"
140,"(53, 30)"
141,"(54, 30)"
142,"(32, 31)"
143,"(54, 31)"
144,"(55, 31)"
145,"(33, 32)"
146,"(55, 32)"
147,"(56, 32)"
148,"(34, 33)"
149,"(56, 33)"
150,"(57, 33)"
151,"(35, 34)"
152,"(57, 34)"
153,"(58, 34)"
154,"(36, 35)"
155,"(58, 35)"
156,"(59, 35)"
157,"(37, 36)"
158,"(59, 36)"
159,"(60, 36)"
160,"(38, 37)"
161,"(60, 37)"
162,"(61, 37)"
163,"(39, 38)"
164,"(61, 38)"
165,"(62, 38)"
166,"(40, 39)"
167,"(62, 39)"
168,"(63, 39)"
169,"(41, 40)"
170,"(63, 40)"
171,"(64, 40)"
172,"(42, 41)"
173,"(64, 41)"
174,"(65, 41)"
175,"(43, 42)"
176,"(65, 42)"
177,"(66, 42)"
178,"(44, 43)"
179,"(66, 43)"
180,"(67, 43)"
181,"(45, 44)"
182,"(67, 44)"
183,"(68, 44)"
184,"(46, 45)"
185,"(68, 45)"
186,"(69, 45)"
187,"(47, 46)"
188,"(69, 46)"
189,"(70, 46)"
190,"(70, 47)"
191,"(71, 47)"
192,"(71, 48)"
193,"(49, 48)"
