0,"(0, 992, 993)"
1,"(0, 1, 993)"
2,"(0, 1, 33)"
3,"(0, 32, 33)"
4,"(0, 31, 32)"
5,"(0, 31, 992)"
6,"(32, 33, 64)"
7,"(32, 64, 95)"
8,"(32, 63, 95)"
9,"(31, 32, 63)"
10,"(33, 64, 65)"
11,"(64, 65, 97)"
12,"(64, 96, 97)"
13,"(64, 95, 96)"
14,"(96, 97, 128)"
15,"(96, 128, 159)"
16,"(96, 127, 159)"
17,"(95, 96, 127)"
18,"(97, 128, 129)"
19,"(128, 129, 161)"
20,"(128, 160, 161)"
21,"(128, 159, 160)"
22,"(160, 161, 192)"
23,"(160, 192, 223)"
24,"(160, 191, 223)"
25,"(159, 160, 191)"
26,"(161, 192, 193)"
27,"(192, 193, 225)"
28,"(192, 224, 225)"
29,"(192, 223, 224)"
30,"(224, 225, 256)"
31,"(224, 256, 287)"
32,"(224, 255, 287)"
33,"(223, 224, 255)"
34,"(225, 256, 257)"
35,"(256, 257, 289)"
36,"(256, 288, 289)"
37,"(256, 287, 288)"
38,"(288, 289, 320)"
39,"(288, 320, 351)"
40,"(288, 319, 351)"
41,"(287, 288, 319)"
42,"(289, 320, 321)"
43,"(320, 321, 353)"
44,"(320, 352, 353)"
45,"(320, 351, 352)"
46,"(352, 353, 384)"
47,"(352, 384, 415)"
48,"(352, 383, 415)"
49,"(351, 352, 383)"
50,"(353, 384, 385)"
51,"(384, 385, 417)"
52,"(384, 416, 417)"
53,"(384, 415, 416)"
54,"(416, 417, 448)"
55,"(416, 448, 479)"
56,"(416, 447, 479)"
57,"(415, 416, 447)"
58,"(417, 448, 449)"
59,"(448, 449, 481)"
60,"(448, 480, 481)"
61,"(448, 479, 480)"
62,"(480, 481, 512)"
63,"(480, 512, 543)"
64,"(480, 511, 543)"
65,"(479, 480, 511)"
66,"(481, 512, 513)"
67,"(512, 513, 545)"
68,"(512, 544, 545)"
69,"(512, 543, 544)"
70,"(544, 545, 576)"
71,"(544, 576, 607)"
72,"(544, 575, 607)"
73,"(543, 544, 575)"
74,"(545, 576, 577)"
75,"(576, 577, 609)"
76,"(576, 608, 609)"
77,"(576, 607, 608)"
78,"(608, 609, 640)"
79,"(608, 640, 671)"
80,"(608, 639, 671)"
81,"(607, 608, 639)"
82,"(609, 640, 641)"
83,"(640, 641, 673)"
84,"(640, 672, 673)"
85,"(640, 671, 672)"
86,"(672, 673, 704)"
87,"(672, 704, 735)"
88,"(672, 703, 735)"
89,"(671, 672, 703)"
90,"(673, 704, 705)"
91,"(704, 705, 737)"
92,"(704, 736, 737)"
93,"(704, 735, 736)"
94,"(736, 737, 768)"
95,"(736, 768, 799)"
96,"(736, 767, 799)"
97,"(735, 736, 767)"
98,"(737, 768, 769)"
99,"(768, 769, 801)"
100,"(768, 800, 801)"
101,"(768, 799, 800)"
102,"(800, 801, 832)"
103,"(800, 832, 863)"
104,"(800, 831, 863)"
105,"(799, 800, 831)"
106,"(801, 832, 833)"
107,"(832, 833, 865)"
108,"(832, 864, 865)"
109,"(832, 863, 864)"
110,"(864, 865, 896)"
111,"(864, 896, 927)"
112,"(864, 895, 927)"
113,"(863, 864, 895)"
114,"(865, 896, 897)"
115,"(896, 897, 929)"
116,"(896, 928, 929)"
117,"(896, 927, 928)"
118,"(928, 929, 960)"
119,"(928, 960, 991)"
120,"(928, 959, 991)"
121,"(927, 928, 959)"
122,"(929, 960, 961)"
123,"(960, 961, 993)"
124,"(960, 992, 993)"
125,"(960, 991, 992)"
126,"(31, 992, 1023)"
127,"(991, 992, 1023)"
128,"(1, 993, 994)"
129,"(1, 2, 994)"
130,"(1, 2, 34)"
131,"(1, 33, 34)"
132,"(33, 34, 65)"
133,"(34, 65, 66)"
134,"(65, 66, 98)"
135,"(65, 97, 98)"
136,"(97, 98, 129)"
137,"(98, 129, 130)"
138,"(129, 130, 162)"
139,"(129, 161, 162)"
140,"(161, 162, 193)"
141,"(162, 193, 194)"
142,"(193, 194, 226)"
143,"(193, 225, 226)"
144,"(225, 226, 257)"
145,"(226, 257, 258)"
146,"(257, 258, 290)"
147,"(257, 289, 290)"
148,"(289, 290, 321)"
149,"(290, 321, 322)"
150,"(321, 322, 354)"
151,"(321, 353, 354)"
152,"(353, 354, 385)"
153,"(354, 385, 386)"
154,"(385, 386, 418)"
155,"(385, 417, 418)"
156,"(417, 418, 449)"
157,"(418, 449, 450)"
158,"(449, 450, 482)"
159,"(449, 481, 482)"
160,"(481, 482, 513)"
161,"(482, 513, 514)"
162,"(513, 514, 546)"
163,"(513, 545, 546)"
164,"(545, 546, 577)"
165,"(546, 577, 578)"
166,"(577, 578, 610)"
167,"(577, 609, 610)"
168,"(609, 610, 641)"
169,"(610, 641, 642)"
170,"(641, 642, 674)"
171,"(641, 673, 674)"
172,"(673, 674, 705)"
173,"(674, 705, 706)"
174,"(705, 706, 738)"
175,"(705, 737, 738)"
176,"(737, 738, 769)"
177,"(738, 769, 770)"
178,"(769, 770, 802)"
179,"(769, 801, 802)"
180,"(801, 802, 833)"
181,"(802, 833, 834)"
182,"(833, 834, 866)"
183,"(833, 865, 866)"
184,"(865, 866, 897)"
185,"(866, 897, 898)"
186,"(897, 898, 930)"
187,"(897, 929, 930)"
188,"(929, 930, 961)"
189,"(930, 961, 962)"
190,"(961, 962, 994)"
191,"(961, 993, 994)"
192,"(2, 994, 995)"
193,"(2, 3, 995)"
194,"(2, 3, 35)"
195,"(2, 34, 35)"
196,"(34, 35, 66)"
197,"(35, 66, 67)"
198,"(66, 67, 99)"
199,"(66, 98, 99)"
200,"(98, 99, 130)"
