182,"[0, 67, 534, 573, 574, 575]"
0,"[0, 1, 2, 3, 4, 5]"
183,"[1, 6, 535, 537, 575, 576]"
13,"[2, 63, 66, 67, 68, 69]"
1,"[3, 6, 7, 8, 9, 10]"
14,"[4, 69, 70, 71, 72, 73]"
15,"[5, 9, 71, 74, 75, 76]"
184,"[7, 11, 538, 540, 576, 577]"
2,"[8, 11, 12, 13, 14, 15]"
16,"[10, 14, 74, 77, 78, 79]"
185,"[12, 16, 541, 543, 577, 578]"
3,"[13, 16, 17, 18, 19, 20]"
17,"[15, 19, 77, 80, 81, 82]"
186,"[17, 21, 544, 546, 578, 579]"
4,"[18, 21, 22, 23, 24, 25]"
18,"[20, 24, 80, 83, 84, 85]"
187,"[22, 26, 547, 549, 579, 580]"
5,"[23, 26, 27, 28, 29, 30]"
19,"[25, 29, 83, 86, 87, 88]"
188,"[27, 31, 550, 552, 580, 581]"
6,"[28, 31, 32, 33, 34, 35]"
20,"[30, 34, 86, 89, 90, 91]"
189,"[32, 36, 553, 555, 581, 582]"
7,"[33, 36, 37, 38, 39, 40]"
21,"[35, 39, 89, 92, 93, 94]"
190,"[37, 41, 556, 558, 582, 583]"
8,"[38, 41, 42, 43, 44, 45]"
22,"[40, 44, 92, 95, 96, 97]"
191,"[42, 46, 559, 561, 583, 584]"
9,"[43, 46, 47, 48, 49, 50]"
23,"[45, 49, 95, 98, 99, 100]"
192,"[47, 51, 562, 564, 584, 585]"
10,"[48, 51, 52, 53, 54, 55]"
24,"[50, 54, 98, 101, 102, 103]"
193,"[52, 56, 565, 567, 585, 586]"
11,"[53, 56, 57, 58, 59, 60]"
25,"[55, 59, 101, 104, 105, 106]"
194,"[57, 61, 568, 570, 586, 587]"
12,"[58, 61, 62, 63, 64, 65]"
26,"[60, 64, 104, 107, 108, 109]"
195,"[62, 66, 571, 572, 574, 587]"
27,"[65, 68, 70, 107, 110, 111]"
41,"[72, 111, 112, 149, 152, 153]"
28,"[73, 75, 112, 113, 114, 115]"
29,"[76, 78, 113, 116, 117, 118]"
30,"[79, 81, 116, 119, 120, 121]"
31,"[82, 84, 119, 122, 123, 124]"
32,"[85, 87, 122, 125, 126, 127]"
33,"[88, 90, 125, 128, 129, 130]"
34,"[91, 93, 128, 131, 132, 133]"
35,"[94, 96, 131, 134, 135, 136]"
36,"[97, 99, 134, 137, 138, 139]"
37,"[100, 102, 137, 140, 141, 142]"
38,"[103, 105, 140, 143, 144, 145]"
39,"[106, 108, 143, 146, 147, 148]"
40,"[109, 110, 146, 149, 150, 151]"
42,"[114, 153, 154, 155, 156, 157]"
43,"[115, 117, 155, 158, 159, 160]"
44,"[118, 120, 158, 161, 162, 163]"
45,"[121, 123, 161, 164, 165, 166]"
46,"[124, 126, 164, 167, 168, 169]"
47,"[127, 129, 167, 170, 171, 172]"
48,"[130, 132, 170, 173, 174, 175]"
49,"[133, 135, 173, 176, 177, 178]"
50,"[136, 138, 176, 179, 180, 181]"
51,"[139, 141, 179, 182, 183, 184]"
52,"[142, 144, 182, 185, 186, 187]"
53,"[145, 147, 185, 188, 189, 190]"
54,"[148, 150, 188, 191, 192, 193]"
55,"[151, 152, 154, 191, 194, 195]"
69,"[156, 195, 196, 233, 236, 237]"
56,"[157, 159, 196, 197, 198, 199]"
57,"[160, 162, 197, 200, 201, 202]"
58,"[163, 165, 200, 203, 204, 205]"
59,"[166, 168, 203, 206, 207, 208]"
60,"[169, 171, 206, 209, 210, 211]"
61,"[172, 174, 209, 212, 213, 214]"
62,"[175, 177, 212, 215, 216, 217]"
63,"[178, 180, 215, 218, 219, 220]"
64,"[181, 183, 218, 221, 222, 223]"
65,"[184, 186, 221, 224, 225, 226]"
66,"[187, 189, 224, 227, 228, 229]"
67,"[190, 192, 227, 230, 231, 232]"
68,"[193, 194, 230, 233, 234, 235]"
70,"[198, 237, 238, 239, 240, 241]"
71,"[199, 201, 239, 242, 243, 244]"
72,"[202, 204, 242, 245, 246, 247]"
73,"[205, 207, 245, 248, 249, 250]"
74,"[208, 210, 248, 251, 252, 253]"
75,"[211, 213, 251, 254, 255, 256]"
76,"[214, 216, 254, 257, 258, 259]"
77,"[217, 219, 257, 260, 261, 262]"
78,"[220, 222, 260, 263, 264, 265]"
79,"[223, 225, 263, 266, 267, 268]"
80,"[226, 228, 266, 269, 270, 271]"
81,"[229, 231, 269, 272, 273, 274]"
82,"[232, 234, 272, 275, 276, 277]"
83,"[235, 236, 238, 275, 278, 279]"
97,"[240, 279, 280, 317, 320, 321]"
84,"[241, 243, 280, 281, 282, 283]"
85,"[244, 246, 281, 284, 285, 286]"
86,"[247, 249, 284, 287, 288, 289]"
87,"[250, 252, 287, 290, 291, 292]"
88,"[253, 255, 290, 293, 294, 295]"
89,"[256, 258, 293, 296, 297, 298]"
90,"[259, 261, 296, 299, 300, 301]"
91,"[262, 264, 299, 302, 303, 304]"
92,"[265, 267, 302, 305, 306, 307]"
93,"[268, 270, 305, 308, 309, 310]"
94,"[271, 273, 308, 311, 312, 313]"
95,"[274, 276, 311, 314, 315, 316]"
96,"[277, 278, 314, 317, 318, 319]"
98,"[282, 321, 322, 323, 324, 325]"
99,"[283, 285, 323, 326, 327, 328]"
100,"[286, 288, 326, 329, 330, 331]"
101,"[289, 291, 329, 332, 333, 334]"
102,"[292, 294, 332, 335, 336, 337]"
103,"[295, 297, 335, 338, 339, 340]"
104,"[298, 300, 338, 341, 342, 343]"
105,"[301, 303, 341, 344, 345, 346]"
106,"[304, 306, 344, 347, 348, 349]"
107,"[307, 309, 347, 350, 351, 352]"
108,"[310, 312, 350, 353, 354, 355]"
109,"[313, 315, 353, 356, 357, 358]"
110,"[316, 318, 356, 359, 360, 361]"
111,"[319, 320, 322, 359, 362, 363]"
125,"[324, 363, 364, 401, 404, 405]"
112,"[325, 327, 364, 365, 366, 367]"
113,"[328, 330, 365, 368, 369, 370]"
114,"[331, 333, 368, 371, 372, 373]"
115,"[334, 336, 371, 374, 375, 376]"
116,"[337, 339, 374, 377, 378, 379]"
117,"[340, 342, 377, 380, 381, 382]"
118,"[343, 345, 380, 383, 384, 385]"
119,"[346, 348, 383, 386, 387, 388]"
120,"[349, 351, 386, 389, 390, 391]"
121,"[352, 354, 389, 392, 393, 394]"
122,"[355, 357, 392, 395, 396, 397]"
123,"[358, 360, 395, 398, 399, 400]"
124,"[361, 362, 398, 401, 402, 403]"
126,"[366, 405, 406, 407, 408, 409]"
127,"[367, 369, 407, 410, 411, 412]"
128,"[370, 372, 410, 413, 414, 415]"
129,"[373, 375, 413, 416, 417, 418]"
130,"[376, 378, 416, 419, 420, 421]"
131,"[379, 381, 419, 422, 423, 424]"
132,"[382, 384, 422, 425, 426, 427]"
133,"[385, 387, 425, 428, 429, 430]"
134,"[388, 390, 428, 431, 432, 433]"
135,"[391, 393, 431, 434, 435, 436]"
136,"[394, 396, 434, 437, 438, 439]"
137,"[397, 399, 437, 440, 441, 442]"
138,"[400, 402, 440, 443, 444, 445]"
139,"[403, 404, 406, 443, 446, 447]"
153,"[408, 447, 448, 485, 488, 489]"
140,"[409, 411, 448, 449, 450, 451]"
141,"[412, 414, 449, 452, 453, 454]"
142,"[415, 417, 452, 455, 456, 457]"
