0,"[0, 5]"
1,"[0, 1]"
2,"[4, 5]"
3,"[1, 2]"
4,"[3, 4]"
5,"[2, 3]"
6,"[112, 1]"
7,"[112, 113]"
8,"[113, 114]"
9,"[2, 115]"
10,"[114, 115]"
11,"[168, 113]"
12,"[168, 169]"
13,"[169, 170]"
14,"[114, 171]"
15,"[170, 171]"
16,"[224, 169]"
17,"[224, 225]"
18,"[225, 226]"
19,"[170, 227]"
20,"[226, 227]"
21,"[280, 225]"
22,"[280, 281]"
23,"[281, 282]"
24,"[226, 283]"
25,"[282, 283]"
26,"[336, 281]"
27,"[336, 337]"
28,"[337, 338]"
29,"[282, 339]"
30,"[338, 339]"
31,"[392, 337]"
32,"[392, 393]"
33,"[393, 394]"
34,"[338, 395]"
35,"[394, 395]"
36,"[448, 393]"
37,"[448, 449]"
38,"[449, 450]"
39,"[394, 451]"
40,"[450, 451]"
41,"[504, 449]"
42,"[504, 505]"
43,"[505, 506]"
44,"[450, 507]"
45,"[506, 507]"
46,"[560, 505]"
47,"[560, 561]"
48,"[561, 562]"
49,"[506, 563]"
50,"[562, 563]"
51,"[616, 561]"
52,"[616, 617]"
53,"[617, 618]"
54,"[562, 619]"
55,"[618, 619]"
56,"[672, 617]"
57,"[672, 673]"
58,"[673, 674]"
59,"[618, 675]"
60,"[674, 675]"
61,"[728, 673]"
62,"[728, 729]"
63,"[729, 730]"
64,"[674, 731]"
65,"[730, 731]"
66,"[784, 729]"
67,"[784, 785]"
68,"[785, 786]"
69,"[730, 787]"
70,"[786, 787]"
71,"[840, 785]"
72,"[840, 841]"
73,"[841, 842]"
74,"[786, 843]"
75,"[842, 843]"
76,"[896, 841]"
77,"[896, 897]"
78,"[897, 898]"
79,"[842, 899]"
80,"[898, 899]"
81,"[952, 897]"
82,"[952, 953]"
83,"[953, 954]"
84,"[898, 955]"
85,"[954, 955]"
86,"[1008, 953]"
87,"[1008, 1009]"
88,"[1009, 1010]"
89,"[954, 1011]"
90,"[1010, 1011]"
91,"[1064, 1009]"
92,"[1064, 1065]"
93,"[1065, 1066]"
94,"[1010, 1067]"
95,"[1066, 1067]"
96,"[1120, 1065]"
97,"[1120, 1121]"
98,"[1121, 1122]"
99,"[1066, 1123]"
100,"[1122, 1123]"
101,"[1176, 1121]"
102,"[1176, 1177]"
103,"[1177, 1178]"
104,"[1122, 1179]"
105,"[1178, 1179]"
106,"[1232, 1177]"
107,"[1232, 1233]"
108,"[1233, 1234]"
109,"[1178, 1235]"
110,"[1234, 1235]"
111,"[1288, 1233]"
112,"[1288, 1289]"
113,"[1289, 1290]"
114,"[1234, 1291]"
115,"[1290, 1291]"
116,"[1344, 1289]"
117,"[1344, 1345]"
