0,"(0, 240, 241)"
1,"(0, 1, 241)"
2,"(0, 1, 17)"
3,"(0, 16, 17)"
4,"(0, 15, 16)"
5,"(0, 15, 240)"
6,"(16, 17, 32)"
7,"(16, 32, 47)"
8,"(16, 31, 47)"
9,"(15, 16, 31)"
10,"(17, 32, 33)"
11,"(32, 33, 49)"
12,"(32, 48, 49)"
13,"(32, 47, 48)"
14,"(48, 49, 64)"
15,"(48, 64, 79)"
16,"(48, 63, 79)"
17,"(47, 48, 63)"
18,"(49, 64, 65)"
19,"(64, 65, 81)"
20,"(64, 80, 81)"
21,"(64, 79, 80)"
22,"(80, 81, 96)"
23,"(80, 96, 111)"
24,"(80, 95, 111)"
25,"(79, 80, 95)"
26,"(81, 96, 97)"
27,"(96, 97, 113)"
28,"(96, 112, 113)"
29,"(96, 111, 112)"
30,"(112, 113, 128)"
31,"(112, 128, 143)"
32,"(112, 127, 143)"
33,"(111, 112, 127)"
34,"(113, 128, 129)"
35,"(128, 129, 145)"
36,"(128, 144, 145)"
37,"(128, 143, 144)"
38,"(144, 145, 160)"
39,"(144, 160, 175)"
40,"(144, 159, 175)"
41,"(143, 144, 159)"
42,"(145, 160, 161)"
43,"(160, 161, 177)"
44,"(160, 176, 177)"
45,"(160, 175, 176)"
46,"(176, 177, 192)"
47,"(176, 192, 207)"
48,"(176, 191, 207)"
49,"(175, 176, 191)"
50,"(177, 192, 193)"
51,"(192, 193, 209)"
52,"(192, 208, 209)"
53,"(192, 207, 208)"
54,"(208, 209, 224)"
55,"(208, 224, 239)"
56,"(208, 223, 239)"
57,"(207, 208, 223)"
58,"(209, 224, 225)"
59,"(224, 225, 241)"
60,"(224, 240, 241)"
61,"(224, 239, 240)"
62,"(15, 240, 255)"
63,"(239, 240, 255)"
64,"(1, 241, 242)"
65,"(1, 2, 242)"
66,"(1, 2, 18)"
67,"(1, 17, 18)"
68,"(17, 18, 33)"
69,"(18, 33, 34)"
70,"(33, 34, 50)"
71,"(33, 49, 50)"
72,"(49, 50, 65)"
73,"(50, 65, 66)"
74,"(65, 66, 82)"
75,"(65, 81, 82)"
76,"(81, 82, 97)"
77,"(82, 97, 98)"
78,"(97, 98, 114)"
79,"(97, 113, 114)"
80,"(113, 114, 129)"
81,"(114, 129, 130)"
82,"(129, 130, 146)"
83,"(129, 145, 146)"
84,"(145, 146, 161)"
85,"(146, 161, 162)"
86,"(161, 162, 178)"
87,"(161, 177, 178)"
88,"(177, 178, 193)"
89,"(178, 193, 194)"
90,"(193, 194, 210)"
91,"(193, 209, 210)"
92,"(209, 210, 225)"
93,"(210, 225, 226)"
94,"(225, 226, 242)"
95,"(225, 241, 242)"
96,"(2, 242, 243)"
97,"(2, 3, 243)"
98,"(2, 3, 19)"
99,"(2, 18, 19)"
100,"(18, 19, 34)"
101,"(19, 34, 35)"
102,"(34, 35, 51)"
103,"(34, 50, 51)"
104,"(50, 51, 66)"
105,"(51, 66, 67)"
106,"(66, 67, 83)"
107,"(66, 82, 83)"
108,"(82, 83, 98)"
109,"(83, 98, 99)"
110,"(98, 99, 115)"
111,"(98, 114, 115)"
112,"(114, 115, 130)"
113,"(115, 130, 131)"
114,"(130, 131, 147)"
115,"(130, 146, 147)"
116,"(146, 147, 162)"
117,"(147, 162, 163)"
118,"(162, 163, 179)"
119,"(162, 178, 179)"
120,"(178, 179, 194)"
121,"(179, 194, 195)"
122,"(194, 195, 211)"
123,"(194, 210, 211)"
124,"(210, 211, 226)"
125,"(211, 226, 227)"
126,"(226, 227, 243)"
127,"(226, 242, 243)"
128,"(3, 243, 244)"
129,"(3, 4, 244)"
130,"(3, 4, 20)"
131,"(3, 19, 20)"
132,"(19, 20, 35)"
133,"(20, 35, 36)"
134,"(35, 36, 52)"
135,"(35, 51, 52)"
136,"(51, 52, 67)"
137,"(52, 67, 68)"
138,"(67, 68, 84)"
139,"(67, 83, 84)"
140,"(83, 84, 99)"
141,"(84, 99, 100)"
142,"(99, 100, 116)"
143,"(99, 115, 116)"
144,"(115, 116, 131)"
145,"(116, 131, 132)"
146,"(131, 132, 148)"
147,"(131, 147, 148)"
148,"(147, 148, 163)"
149,"(148, 163, 164)"
150,"(163, 164, 180)"
151,"(163, 179, 180)"
152,"(179, 180, 195)"
153,"(180, 195, 196)"
154,"(195, 196, 212)"
155,"(195, 211, 212)"
156,"(211, 212, 227)"
157,"(212, 227, 228)"
158,"(227, 228, 244)"
159,"(227, 243, 244)"
160,"(4, 244, 245)"
161,"(4, 5, 245)"
162,"(4, 5, 21)"
163,"(4, 20, 21)"
164,"(20, 21, 36)"
165,"(21, 36, 37)"
166,"(36, 37, 53)"
167,"(36, 52, 53)"
168,"(52, 53, 68)"
169,"(53, 68, 69)"
170,"(68, 69, 85)"
171,"(68, 84, 85)"
172,"(84, 85, 100)"
173,"(85, 100, 101)"
174,"(100, 101, 117)"
175,"(100, 116, 117)"
176,"(116, 117, 132)"
177,"(117, 132, 133)"
178,"(132, 133, 149)"
179,"(132, 148, 149)"
180,"(148, 149, 164)"
181,"(149, 164, 165)"
182,"(164, 165, 181)"
183,"(164, 180, 181)"
184,"(180, 181, 196)"
185,"(181, 196, 197)"
186,"(196, 197, 213)"
187,"(196, 212, 213)"
188,"(212, 213, 228)"
189,"(213, 228, 229)"
190,"(228, 229, 245)"
191,"(228, 244, 245)"
192,"(5, 245, 246)"
193,"(5, 6, 246)"
194,"(5, 6, 22)"
195,"(5, 21, 22)"
196,"(21, 22, 37)"
197,"(22, 37, 38)"
198,"(37, 38, 54)"
199,"(37, 53, 54)"
200,"(53, 54, 69)"
201,"(54, 69, 70)"
202,"(69, 70, 86)"
203,"(69, 85, 86)"
204,"(85, 86, 101)"
205,"(86, 101, 102)"
206,"(101, 102, 118)"
207,"(101, 117, 118)"
208,"(117, 118, 133)"
209,"(118, 133, 134)"
210,"(133, 134, 150)"
211,"(133, 149, 150)"
212,"(149, 150, 165)"
213,"(150, 165, 166)"
214,"(165, 166, 182)"
215,"(165, 181, 182)"
216,"(181, 182, 197)"
217,"(182, 197, 198)"
218,"(197, 198, 214)"
219,"(197, 213, 214)"
220,"(213, 214, 229)"
221,"(214, 229, 230)"
222,"(229, 230, 246)"
223,"(229, 245, 246)"
224,"(6, 246, 247)"
225,"(6, 7, 247)"
226,"(6, 7, 23)"
227,"(6, 22, 23)"
228,"(22, 23, 38)"
229,"(23, 38, 39)"
230,"(38, 39, 55)"
231,"(38, 54, 55)"
232,"(54, 55, 70)"
233,"(55, 70, 71)"
234,"(70, 71, 87)"
235,"(70, 86, 87)"
236,"(86, 87, 102)"
237,"(87, 102, 103)"
238,"(102, 103, 119)"
239,"(102, 118, 119)"
240,"(118, 119, 134)"
241,"(119, 134, 135)"
242,"(134, 135, 151)"
243,"(134, 150, 151)"
244,"(150, 151, 166)"
245,"(151, 166, 167)"
246,"(166, 167, 183)"
247,"(166, 182, 183)"
248,"(182, 183, 198)"
249,"(183, 198, 199)"
250,"(198, 199, 215)"
251,"(198, 214, 215)"
252,"(214, 215, 230)"
253,"(215, 230, 231)"
254,"(230, 231, 247)"
255,"(230, 246, 247)"
256,"(7, 247, 248)"
257,"(7, 8, 248)"
258,"(7, 8, 24)"
259,"(7, 23, 24)"
260,"(23, 24, 39)"
261,"(24, 39, 40)"
262,"(39, 40, 56)"
263,"(39, 55, 56)"
264,"(55, 56, 71)"
265,"(56, 71, 72)"
266,"(71, 72, 88)"
267,"(71, 87, 88)"
268,"(87, 88, 103)"
269,"(88, 103, 104)"
270,"(103, 104, 120)"
271,"(103, 119, 120)"
272,"(119, 120, 135)"
273,"(120, 135, 136)"
274,"(135, 136, 152)"
275,"(135, 151, 152)"
276,"(151, 152, 167)"
277,"(152, 167, 168)"
278,"(167, 168, 184)"
279,"(167, 183, 184)"
280,"(183, 184, 199)"
281,"(184, 199, 200)"
282,"(199, 200, 216)"
283,"(199, 215, 216)"
284,"(215, 216, 231)"
285,"(216, 231, 232)"
286,"(231, 232, 248)"
287,"(231, 247, 248)"
288,"(8, 248, 249)"
289,"(8, 9, 249)"
290,"(8, 9, 25)"
291,"(8, 24, 25)"
292,"(24, 25, 40)"
293,"(25, 40, 41)"
294,"(40, 41, 57)"
295,"(40, 56, 57)"
296,"(56, 57, 72)"
297,"(57, 72, 73)"
298,"(72, 73, 89)"
299,"(72, 88, 89)"
300,"(88, 89, 104)"
301,"(89, 104, 105)"
302,"(104, 105, 121)"
303,"(104, 120, 121)"
304,"(120, 121, 136)"
305,"(121, 136, 137)"
306,"(136, 137, 153)"
307,"(136, 152, 153)"
308,"(152, 153, 168)"
309,"(153, 168, 169)"
310,"(168, 169, 185)"
311,"(168, 184, 185)"
312,"(184, 185, 200)"
313,"(185, 200, 201)"
314,"(200, 201, 217)"
315,"(200, 216, 217)"
316,"(216, 217, 232)"
317,"(217, 232, 233)"
318,"(232, 233, 249)"
319,"(232, 248, 249)"
320,"(9, 249, 250)"
321,"(9, 10, 250)"
322,"(9, 10, 26)"
323,"(9, 25, 26)"
324,"(25, 26, 41)"
325,"(26, 41, 42)"
326,"(41, 42, 58)"
