0,"(182, 0)"
1,"(183, 0)"
2,"(13, 0)"
3,"(1, 0)"
4,"(14, 0)"
5,"(15, 0)"
6,"(183, 1)"
7,"(184, 1)"
8,"(2, 1)"
9,"(15, 1)"
10,"(16, 1)"
11,"(184, 2)"
12,"(185, 2)"
13,"(3, 2)"
14,"(16, 2)"
15,"(17, 2)"
16,"(185, 3)"
17,"(186, 3)"
18,"(4, 3)"
19,"(17, 3)"
20,"(18, 3)"
21,"(186, 4)"
22,"(187, 4)"
23,"(5, 4)"
24,"(18, 4)"
25,"(19, 4)"
26,"(187, 5)"
27,"(188, 5)"
28,"(6, 5)"
29,"(19, 5)"
30,"(20, 5)"
31,"(188, 6)"
32,"(189, 6)"
33,"(7, 6)"
34,"(20, 6)"
35,"(21, 6)"
36,"(189, 7)"
37,"(190, 7)"
38,"(8, 7)"
39,"(21, 7)"
40,"(22, 7)"
41,"(190, 8)"
42,"(191, 8)"
43,"(9, 8)"
44,"(22, 8)"
45,"(23, 8)"
46,"(191, 9)"
47,"(192, 9)"
48,"(10, 9)"
49,"(23, 9)"
50,"(24, 9)"
51,"(192, 10)"
52,"(193, 10)"
53,"(11, 10)"
54,"(24, 10)"
55,"(25, 10)"
56,"(193, 11)"
57,"(194, 11)"
58,"(12, 11)"
59,"(25, 11)"
60,"(26, 11)"
61,"(194, 12)"
62,"(195, 12)"
63,"(13, 12)"
64,"(26, 12)"
65,"(27, 12)"
66,"(195, 13)"
67,"(182, 13)"
68,"(27, 13)"
69,"(14, 13)"
70,"(27, 14)"
71,"(15, 14)"
72,"(41, 14)"
73,"(28, 14)"
74,"(16, 15)"
75,"(28, 15)"
76,"(29, 15)"
77,"(17, 16)"
78,"(29, 16)"
79,"(30, 16)"
80,"(18, 17)"
81,"(30, 17)"
82,"(31, 17)"
83,"(19, 18)"
84,"(31, 18)"
85,"(32, 18)"
86,"(20, 19)"
87,"(32, 19)"
88,"(33, 19)"
89,"(21, 20)"
90,"(33, 20)"
91,"(34, 20)"
92,"(22, 21)"
93,"(34, 21)"
94,"(35, 21)"
95,"(23, 22)"
96,"(35, 22)"
97,"(36, 22)"
98,"(24, 23)"
99,"(36, 23)"
100,"(37, 23)"
101,"(25, 24)"
102,"(37, 24)"
103,"(38, 24)"
104,"(26, 25)"
105,"(38, 25)"
106,"(39, 25)"
107,"(27, 26)"
108,"(39, 26)"
109,"(40, 26)"
110,"(40, 27)"
111,"(41, 27)"
112,"(41, 28)"
113,"(29, 28)"
114,"(42, 28)"
115,"(43, 28)"
116,"(30, 29)"
117,"(43, 29)"
118,"(44, 29)"
119,"(31, 30)"
120,"(44, 30)"
121,"(45, 30)"
122,"(32, 31)"
