0,"(992, 0)"
1,"(993, 0)"
2,"(31, 0)"
3,"(1, 0)"
4,"(32, 0)"
5,"(33, 0)"
6,"(993, 1)"
7,"(994, 1)"
8,"(2, 1)"
9,"(33, 1)"
10,"(34, 1)"
11,"(994, 2)"
12,"(995, 2)"
13,"(3, 2)"
14,"(34, 2)"
15,"(35, 2)"
16,"(995, 3)"
17,"(996, 3)"
18,"(4, 3)"
19,"(35, 3)"
20,"(36, 3)"
21,"(996, 4)"
22,"(997, 4)"
23,"(5, 4)"
24,"(36, 4)"
25,"(37, 4)"
26,"(997, 5)"
27,"(998, 5)"
28,"(6, 5)"
29,"(37, 5)"
30,"(38, 5)"
31,"(998, 6)"
32,"(999, 6)"
33,"(7, 6)"
34,"(38, 6)"
35,"(39, 6)"
36,"(999, 7)"
37,"(1000, 7)"
38,"(8, 7)"
39,"(39, 7)"
40,"(40, 7)"
41,"(1000, 8)"
42,"(1001, 8)"
43,"(9, 8)"
44,"(40, 8)"
45,"(41, 8)"
46,"(1001, 9)"
47,"(1002, 9)"
48,"(10, 9)"
49,"(41, 9)"
50,"(42, 9)"
51,"(1002, 10)"
52,"(1003, 10)"
53,"(11, 10)"
54,"(42, 10)"
55,"(43, 10)"
56,"(1003, 11)"
57,"(1004, 11)"
58,"(12, 11)"
59,"(43, 11)"
60,"(44, 11)"
61,"(1004, 12)"
62,"(1005, 12)"
63,"(13, 12)"
64,"(44, 12)"
65,"(45, 12)"
66,"(1005, 13)"
67,"(1006, 13)"
68,"(14, 13)"
69,"(45, 13)"
70,"(46, 13)"
71,"(1006, 14)"
72,"(1007, 14)"
73,"(15, 14)"
74,"(46, 14)"
75,"(47, 14)"
76,"(1007, 15)"
77,"(1008, 15)"
78,"(16, 15)"
79,"(47, 15)"
80,"(48, 15)"
81,"(1008, 16)"
82,"(1009, 16)"
83,"(17, 16)"
84,"(48, 16)"
85,"(49, 16)"
86,"(1009, 17)"
87,"(1010, 17)"
88,"(18, 17)"
89,"(49, 17)"
90,"(50, 17)"
91,"(1010, 18)"
92,"(1011, 18)"
93,"(19, 18)"
94,"(50, 18)"
95,"(51, 18)"
96,"(1011, 19)"
97,"(1012, 19)"
98,"(20, 19)"
99,"(51, 19)"
100,"(52, 19)"
101,"(1012, 20)"
102,"(1013, 20)"
103,"(21, 20)"
104,"(52, 20)"
105,"(53, 20)"
106,"(1013, 21)"
107,"(1014, 21)"
108,"(22, 21)"
109,"(53, 21)"
110,"(54, 21)"
111,"(1014, 22)"
112,"(1015, 22)"
113,"(23, 22)"
114,"(54, 22)"
115,"(55, 22)"
116,"(1015, 23)"
