0,"(0, 1122, 1123)"
1,"(0, 1, 1123)"
2,"(0, 1, 35)"
3,"(0, 34, 35)"
4,"(0, 33, 34)"
5,"(0, 33, 1122)"
6,"(34, 35, 68)"
7,"(34, 68, 101)"
8,"(34, 67, 101)"
9,"(33, 34, 67)"
10,"(35, 68, 69)"
11,"(68, 69, 103)"
12,"(68, 102, 103)"
13,"(68, 101, 102)"
14,"(102, 103, 136)"
15,"(102, 136, 169)"
16,"(102, 135, 169)"
17,"(101, 102, 135)"
18,"(103, 136, 137)"
19,"(136, 137, 171)"
20,"(136, 170, 171)"
21,"(136, 169, 170)"
22,"(170, 171, 204)"
23,"(170, 204, 237)"
24,"(170, 203, 237)"
25,"(169, 170, 203)"
26,"(171, 204, 205)"
27,"(204, 205, 239)"
28,"(204, 238, 239)"
29,"(204, 237, 238)"
30,"(238, 239, 272)"
31,"(238, 272, 305)"
32,"(238, 271, 305)"
33,"(237, 238, 271)"
34,"(239, 272, 273)"
35,"(272, 273, 307)"
36,"(272, 306, 307)"
37,"(272, 305, 306)"
38,"(306, 307, 340)"
39,"(306, 340, 373)"
40,"(306, 339, 373)"
41,"(305, 306, 339)"
42,"(307, 340, 341)"
43,"(340, 341, 375)"
44,"(340, 374, 375)"
45,"(340, 373, 374)"
46,"(374, 375, 408)"
47,"(374, 408, 441)"
48,"(374, 407, 441)"
49,"(373, 374, 407)"
50,"(375, 408, 409)"
51,"(408, 409, 443)"
52,"(408, 442, 443)"
53,"(408, 441, 442)"
54,"(442, 443, 476)"
55,"(442, 476, 509)"
56,"(442, 475, 509)"
57,"(441, 442, 475)"
58,"(443, 476, 477)"
59,"(476, 477, 511)"
60,"(476, 510, 511)"
61,"(476, 509, 510)"
62,"(510, 511, 544)"
63,"(510, 544, 577)"
64,"(510, 543, 577)"
65,"(509, 510, 543)"
66,"(511, 544, 545)"
67,"(544, 545, 579)"
68,"(544, 578, 579)"
69,"(544, 577, 578)"
70,"(578, 579, 612)"
71,"(578, 612, 645)"
72,"(578, 611, 645)"
73,"(577, 578, 611)"
74,"(579, 612, 613)"
75,"(612, 613, 647)"
76,"(612, 646, 647)"
77,"(612, 645, 646)"
78,"(646, 647, 680)"
79,"(646, 680, 713)"
80,"(646, 679, 713)"
81,"(645, 646, 679)"
82,"(647, 680, 681)"
83,"(680, 681, 715)"
84,"(680, 714, 715)"
85,"(680, 713, 714)"
86,"(714, 715, 748)"
87,"(714, 748, 781)"
88,"(714, 747, 781)"
89,"(713, 714, 747)"
90,"(715, 748, 749)"
91,"(748, 749, 783)"
92,"(748, 782, 783)"
93,"(748, 781, 782)"
94,"(782, 783, 816)"
95,"(782, 816, 849)"
96,"(782, 815, 849)"
97,"(781, 782, 815)"
98,"(783, 816, 817)"
99,"(816, 817, 851)"
100,"(816, 850, 851)"
101,"(816, 849, 850)"
102,"(850, 851, 884)"
103,"(850, 884, 917)"
104,"(850, 883, 917)"
105,"(849, 850, 883)"
106,"(851, 884, 885)"
107,"(884, 885, 919)"
108,"(884, 918, 919)"
109,"(884, 917, 918)"
110,"(918, 919, 952)"
111,"(918, 952, 985)"
112,"(918, 951, 985)"
113,"(917, 918, 951)"
114,"(919, 952, 953)"
115,"(952, 953, 987)"
116,"(952, 986, 987)"
117,"(952, 985, 986)"
118,"(986, 987, 1020)"
119,"(986, 1020, 1053)"
120,"(986, 1019, 1053)"
121,"(985, 986, 1019)"
122,"(987, 1020, 1021)"
123,"(1020, 1021, 1055)"
124,"(1020, 1054, 1055)"
125,"(1020, 1053, 1054)"
126,"(1054, 1055, 1088)"
127,"(1054, 1088, 1121)"
128,"(1054, 1087, 1121)"
129,"(1053, 1054, 1087)"
130,"(1055, 1088, 1089)"
131,"(1088, 1089, 1123)"
132,"(1088, 1122, 1123)"
133,"(1088, 1121, 1122)"
134,"(33, 1122, 1155)"
135,"(1121, 1122, 1155)"
136,"(1, 1123, 1124)"
137,"(1, 2, 1124)"
138,"(1, 2, 36)"
139,"(1, 35, 36)"
140,"(35, 36, 69)"
141,"(36, 69, 70)"
142,"(69, 70, 104)"
143,"(69, 103, 104)"
144,"(103, 104, 137)"
145,"(104, 137, 138)"
146,"(137, 138, 172)"
147,"(137, 171, 172)"
148,"(171, 172, 205)"
149,"(172, 205, 206)"
150,"(205, 206, 240)"
151,"(205, 239, 240)"
152,"(239, 240, 273)"
153,"(240, 273, 274)"
154,"(273, 274, 308)"
155,"(273, 307, 308)"
156,"(307, 308, 341)"
157,"(308, 341, 342)"
158,"(341, 342, 376)"
159,"(341, 375, 376)"
160,"(375, 376, 409)"
161,"(376, 409, 410)"
162,"(409, 410, 444)"
163,"(409, 443, 444)"
164,"(443, 444, 477)"
165,"(444, 477, 478)"
166,"(477, 478, 512)"
167,"(477, 511, 512)"
168,"(511, 512, 545)"
169,"(512, 545, 546)"
170,"(545, 546, 580)"
171,"(545, 579, 580)"
172,"(579, 580, 613)"
173,"(580, 613, 614)"
174,"(613, 614, 648)"
175,"(613, 647, 648)"
176,"(647, 648, 681)"
177,"(648, 681, 682)"
178,"(681, 682, 716)"
179,"(681, 715, 716)"
180,"(715, 716, 749)"
181,"(716, 749, 750)"
182,"(749, 750, 784)"
183,"(749, 783, 784)"
184,"(783, 784, 817)"
185,"(784, 817, 818)"
186,"(817, 818, 852)"
187,"(817, 851, 852)"
188,"(851, 852, 885)"
189,"(852, 885, 886)"
190,"(885, 886, 920)"
191,"(885, 919, 920)"
192,"(919, 920, 953)"
193,"(920, 953, 954)"
194,"(953, 954, 988)"
195,"(953, 987, 988)"
196,"(987, 988, 1021)"
197,"(988, 1021, 1022)"
198,"(1021, 1022, 1056)"
199,"(1021, 1055, 1056)"
200,"(1055, 1056, 1089)"
201,"(1056, 1089, 1090)"
202,"(1089, 1090, 1124)"
203,"(1089, 1123, 1124)"
204,"(2, 1124, 1125)"
205,"(2, 3, 1125)"
206,"(2, 3, 37)"
207,"(2, 36, 37)"
208,"(36, 37, 70)"
209,"(37, 70, 71)"
210,"(70, 71, 105)"
211,"(70, 104, 105)"
212,"(104, 105, 138)"
213,"(105, 138, 139)"
214,"(138, 139, 173)"
215,"(138, 172, 173)"
216,"(172, 173, 206)"
217,"(173, 206, 207)"
218,"(206, 207, 241)"
219,"(206, 240, 241)"
220,"(240, 241, 274)"
221,"(241, 274, 275)"
222,"(274, 275, 309)"
223,"(274, 308, 309)"
224,"(308, 309, 342)"
225,"(309, 342, 343)"
226,"(342, 343, 377)"
227,"(342, 376, 377)"
228,"(376, 377, 410)"
229,"(377, 410, 411)"
230,"(410, 411, 445)"
231,"(410, 444, 445)"
232,"(444, 445, 478)"
233,"(445, 478, 479)"
234,"(478, 479, 513)"
235,"(478, 512, 513)"
236,"(512, 513, 546)"
237,"(513, 546, 547)"
238,"(546, 547, 581)"
239,"(546, 580, 581)"
240,"(580, 581, 614)"
241,"(581, 614, 615)"
242,"(614, 615, 649)"
243,"(614, 648, 649)"
244,"(648, 649, 682)"
245,"(649, 682, 683)"
246,"(682, 683, 717)"
247,"(682, 716, 717)"
248,"(716, 717, 750)"
